"x"
"C0"
"C0"
"C0"
"C3"
"C2"
"C0"
"C2"
"C2"
"C2"
"C0"
"C0"
"C0"
"C0"
"C0"
"C0"
"C7"
"C3"
"C0"
"C7"
"C3"
"C2"
"C0"
"C0"
"C0"
"C0"
"C0"
"C0"
"C0"
"C7"
"C0"
"C3"
"C3"
"C2"
"C0"
"C0"
"C0"
"C0"
"C0"
"C7"
"C0"
"C5"
